CODI,PATH,PRESENCE
B22-116,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-116_0/00437_Aug8.png,1
B22-116,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-116_0/00217.png,0
B22-116,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-116_0/00437_Aug4.png,1
B22-116,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-116_0/00252_Aug1.png,1
B22-116,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-116_0/00437_Aug2.png,1
B22-116,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-116_0/00252_Aug2.png,1
B22-116,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-116_0/00252_Aug4.png,1
B22-116,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-116_0/00437_Aug1.png,1
B22-116,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-116_0/00256_Aug6.png,1
B22-116,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-116_0/00252.png,1
B22-116,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-116_0/00437.png,1
B22-116,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-116_0/00252_Aug6.png,1
B22-168,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-168_1/00407.png,0
B22-168,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-168_1/00389.png,0
B22-168,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-168_1/00343.png,0
B22-168,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-168_1/00156.png,0
B22-168,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-168_1/00379.png,0
B22-168,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-168_1/00828.png,0
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00387_Aug4.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00657_Aug8.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00413.png,0
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00444_Aug8.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00357.png,0
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00298_Aug3.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00491_Aug3.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00387_Aug1.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00298_Aug6.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00657.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00298_Aug4.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00298.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00643_Aug5.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00657_Aug7.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00452_Aug6.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00657_Aug3.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00387_Aug6.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00452_Aug4.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00387.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00452_Aug5.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00452_Aug2.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00387_Aug2.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00491_Aug2.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00444_Aug4.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00491_Aug4.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00643_Aug6.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00298_Aug1.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00444_Aug1.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00452_Aug3.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00491_Aug5.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00387_Aug7.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00298_Aug2.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00387_Aug3.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00643_Aug3.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00444_Aug7.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00444_Aug3.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00196.png,0
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00452_Aug7.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00452_Aug1.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00491_Aug6.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00657_Aug1.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00452_Aug8.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00643_Aug2.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00298_Aug8.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00643_Aug4.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00452.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00444_Aug2.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00657_Aug6.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00657_Aug2.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00298_Aug5.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00298_Aug7.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00657_Aug5.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00491_Aug7.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00444.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00643_Aug7.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00387_Aug5.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00444_Aug5.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00390.png,0
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00491_Aug8.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00491_Aug1.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00387_Aug8.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00643_Aug8.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00657_Aug4.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00417.png,0
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00643.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00491.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00643_Aug1.png,1
B22-163,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-163_0/00444_Aug6.png,1
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01290.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00498.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00536_Aug1.png,1
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00536_Aug4.png,1
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00239.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00536_Aug2.png,1
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00989.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01342.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00536_Aug6.png,1
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00536_Aug3.png,1
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01567.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01564.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00536_Aug7.png,1
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00237.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00536.png,1
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01587.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01543.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00881.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01010.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01106.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00495.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00536_Aug8.png,1
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00536_Aug5.png,1
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00883.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01270.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01039.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01516.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01489.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01589.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/00876.png,0
B22-241,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-241_0/01419.png,0
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00234_Aug6.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00240_Aug3.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00234_Aug8.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00022_Aug8.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00022_Aug2.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00234.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00240_Aug7.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00155.png,0
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00022_Aug4.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00234_Aug2.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00234_Aug5.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00701.png,0
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00022.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00240_Aug1.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00240_Aug8.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00240_Aug5.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00234_Aug1.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00022_Aug3.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00234_Aug4.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00234_Aug7.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00022_Aug1.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00022_Aug6.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00240.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00022_Aug7.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00240_Aug6.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00240_Aug4.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00022_Aug5.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00240_Aug2.png,1
B22-278,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-278_0/00234_Aug3.png,1
B22-264,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-264_0/01511.png,1
B22-264,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-264_0/01644.png,0
B22-264,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-264_0/01511_Aug2.png,1
B22-264,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-264_0/01511_Aug5.png,1
B22-264,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-264_0/01511_Aug4.png,1
B22-264,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-264_0/01511_Aug1.png,1
B22-264,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-264_0/00267.png,0
B22-264,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-264_0/01511_Aug6.png,1
B22-264,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-264_0/01511_Aug8.png,1
B22-264,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-264_0/01511_Aug3.png,1
B22-264,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-264_0/01511_Aug7.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00773_Aug7.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00773.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00576_Aug6.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00081_Aug8.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00081_Aug7.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00773_Aug2.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00081_Aug3.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00880.png,0
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00773_Aug4.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00576_Aug2.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00576_Aug3.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00773_Aug3.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00576_Aug8.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00576_Aug5.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00576_Aug1.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00773_Aug8.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00081.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00576_Aug7.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00576_Aug4.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00576.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00773_Aug5.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00081_Aug5.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00773_Aug6.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00773_Aug1.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00081_Aug6.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00081_Aug1.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00081_Aug4.png,1
B22-299,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-299_0/00081_Aug2.png,1
B22-265,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-265_0/01412.png,0
B22-265,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-265_0/01410.png,0
B22-265,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-265_0/01414.png,0
B22-265,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-265_0/01413.png,0
B22-265,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-265_0/01411.png,0
B22-223,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-223_0/00405.png,0
B22-223,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-223_0/00592.png,0
B22-223,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-223_0/00107.png,0
B22-223,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-223_0/00453.png,0
B22-195,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-195_0/01355.png,0
B22-195,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-195_0/01353.png,0
B22-70,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-70_0/00154_Aug8.png,1
B22-70,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-70_0/00042.png,0
B22-70,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-70_0/00154_Aug6.png,1
B22-70,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-70_0/00154_Aug7.png,1
B22-70,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-70_0/00154_Aug2.png,1
B22-70,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-70_0/00154_Aug3.png,1
B22-70,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-70_0/00154.png,1
B22-70,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-70_0/00154_Aug5.png,1
B22-70,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-70_0/00154_Aug1.png,1
B22-70,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-70_0/00038.png,0
B22-70,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-70_0/00154_Aug4.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00045_Aug2.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00045_Aug4.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00045_Aug8.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00272_Aug8.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00759.png,0
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00604.png,0
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00272_Aug4.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00045_Aug3.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00272.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00272_Aug6.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00919_Aug3.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00272_Aug5.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00919_Aug5.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00045_Aug7.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00045_Aug5.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00919_Aug1.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00919_Aug7.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00919.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00919_Aug2.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00045_Aug6.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00054.png,0
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00272_Aug7.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00045_Aug1.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00272_Aug1.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00045.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00919_Aug8.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00272_Aug2.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00919_Aug6.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00272_Aug3.png,1
B22-37,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-37_0/00919_Aug4.png,1
B22-107,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-107_1/00238.png,0
B22-107,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-107_1/00290.png,0
B22-107,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-107_1/00174.png,0
B22-107,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-107_1/00320.png,0
B22-107,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-107_1/00016.png,0
B22-171,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-171_0/01708.png,0
B22-171,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-171_0/01566.png,0
B22-171,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-171_0/02819.png,0
B22-171,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-171_0/01707.png,0
B22-219,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-219_0/00032_Aug5.png,1
B22-219,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-219_0/00032_Aug8.png,1
B22-219,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-219_0/00079.png,0
B22-219,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-219_0/00032_Aug2.png,1
B22-219,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-219_0/00032_Aug1.png,1
B22-219,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-219_0/00861.png,0
B22-219,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-219_0/00032_Aug6.png,1
B22-219,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-219_0/00032_Aug7.png,1
B22-219,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-219_0/00078.png,0
B22-219,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-219_0/00032_Aug3.png,1
B22-219,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-219_0/00032.png,1
B22-219,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-219_0/00032_Aug4.png,1
B22-260,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-260_0/00931.png,0
B22-260,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-260_0/01113.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/01710.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/02947.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/02853.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/01638.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/02287.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/02916.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/02279.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/02254.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/01236.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/02952.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/01803.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/02851.png,0
B22-250,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-250_0/02964.png,0
